,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
165,5,4,4,5,6,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,15,14,12,11,10,15,23,18,10,19,-5075.0,,-5060.0,-4055.0,,-5075.0,,-5090.0,-5050.0,
166,5,4,4,5,6,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,25,14,27,21,10,25,13,28,20,19,,,,,,,,,,
167,5,5,4,5,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,25,14,27,21,10,25,13,28,20,19,,-4070.0,,,-6050.0,,,,,
168,5,5,4,5,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,15,25,17,11,20,15,13,18,10,19,,,,,,,-5065.0,,,
169,5,5,4,5,5,5,5,4,5,9,0,0,0,0,0,0,0,0,0,0,15,25,17,11,20,15,16,18,10,19,,,,,,,,,,-3095.0
170,5,5,4,5,5,5,5,4,5,9,0,1,0,0,0,0,0,0,0,0,15,14,17,11,10,15,16,18,10,20,,,,,,,,,,
171,5,5,4,5,5,5,5,4,5,9,0,1,0,0,0,0,1,0,0,0,15,14,17,11,10,15,5,18,10,20,,,,-5055.0,,-5075.0,,,,
172,5,5,5,5,5,5,5,4,5,4,0,1,0,0,0,0,1,0,0,5,15,14,17,21,10,25,5,18,10,5,,-6070.0,-4085.0,,,,,,,-14025.0
173,5,5,5,5,5,5,5,5,5,4,0,1,0,0,0,0,1,0,0,5,15,27,27,21,10,25,5,18,10,17,-5075.0,,,,,,,-3090.0,-5050.0,
174,5,5,5,5,4,5,5,5,5,4,0,1,0,0,0,0,1,0,0,5,25,27,27,11,10,15,5,18,20,17,,,,,-5050.0,,,,,
175,5,5,5,5,4,5,4,5,5,4,0,0,0,0,0,0,1,0,0,5,25,18,17,11,28,15,5,18,20,17,,,,,,,-6025.0,,,
176,5,5,5,5,4,5,4,5,5,4,0,0,0,0,0,0,1,1,0,2,15,18,17,11,28,15,21,7,10,10,,,,,,,,,,
177,5,5,5,5,4,5,4,5,5,4,0,0,0,0,0,0,1,1,0,2,15,18,17,11,18,15,21,7,10,10,,,,-5055.0,,,,,,
178,5,5,5,5,4,5,4,5,5,4,0,0,0,0,0,0,1,1,0,2,15,18,17,21,18,15,21,7,10,10,,-4090.0,-5085.0,,,-4075.0,,,,
179,5,5,5,5,4,5,4,2,5,4,0,0,0,0,0,0,2,1,0,2,15,20,22,21,18,23,10,7,10,10,,,,,,,,-5035.0,,
180,5,5,5,5,5,5,4,2,5,4,0,0,0,0,0,0,2,1,0,2,15,20,22,11,18,23,10,18,10,10,-4075.0,,,,-4090.0,,,,-5050.0,
181,5,5,5,5,5,5,5,2,5,6,0,0,0,0,0,0,2,1,0,2,20,10,12,11,27,13,10,18,20,10,,,,,,,-56050.0,,,-6050.0
182,5,5,5,5,5,5,5,2,5,6,0,0,0,0,0,0,2,1,0,2,20,10,12,11,27,13,24,18,20,24,,,,,,,,,,
183,5,5,5,5,5,5,5,2,5,6,0,0,0,0,0,0,2,4,0,2,10,10,12,11,17,13,24,5,10,24,,,,,,,,,,
184,5,4,5,5,5,5,5,2,5,6,0,0,0,0,0,0,0,4,0,0,10,10,12,11,17,13,16,5,10,16,,-5050.0,,,,-5065.0,,,,
185,5,4,5,5,5,5,5,2,5,6,0,0,0,0,0,0,0,4,0,0,10,24,12,11,17,23,16,5,10,16,,,,-4055.0,,,,,,
186,4,4,4,5,5,5,5,2,5,6,0,0,0,0,0,0,0,4,0,0,10,24,12,21,17,23,16,5,10,16,-4050.0,,-5060.0,,-5085.0,,,,-4050.0,
187,4,4,4,5,5,5,5,4,5,4,0,0,0,0,0,0,0,4,0,0,27,14,27,21,20,13,16,5,22,16,,,,,,,,-6025.0,,-6080.0
188,4,4,4,5,5,5,5,4,5,4,0,0,0,0,0,0,0,4,0,0,27,14,27,11,20,13,16,26,22,27,,,,,,,-5080.0,,,
189,4,4,4,5,5,5,5,4,5,4,0,0,0,0,0,0,0,4,0,0,17,14,17,11,10,13,22,26,12,27,,,,,,,,,,
190,4,4,4,5,5,5,5,4,5,4,0,0,0,0,0,0,0,4,0,0,17,14,17,11,10,13,22,26,12,17,,,,,,,,,,
191,4,4,4,5,4,5,5,4,5,4,0,0,0,0,0,0,0,7,0,0,17,14,17,11,10,13,12,13,12,17,,,,,-5050.0,-5065.0,,,-5060.0,
192,4,4,4,5,4,5,5,4,5,4,0,0,0,0,0,0,0,7,0,0,17,14,17,11,28,23,12,13,26,17,,,,,,,,,,
193,5,11,5,5,4,5,5,4,5,4,0,0,0,0,0,0,0,7,0,0,17,14,17,11,28,23,12,13,26,17,-4085.0,-3070.0,-4085.0,-4055.0,,,,,,
194,5,11,5,5,4,5,5,5,5,4,0,0,0,0,0,0,0,7,0,0,20,21,27,21,18,13,12,13,16,17,,,,,,,,-111065.0,,-4085.0
195,5,11,5,5,4,5,5,5,5,4,0,0,0,0,0,0,0,7,0,0,20,21,27,21,18,13,12,15,16,24,,,,,,,-5060.0,,,
196,5,4,5,5,4,5,5,5,5,4,0,0,0,0,0,0,0,7,0,0,10,11,17,11,18,13,22,15,16,24,,-8055.0,,,,,,,,
197,5,4,5,5,4,5,5,5,5,4,0,0,0,0,0,0,0,0,0,1,10,29,17,11,18,13,22,12,16,13,,,,,,-5065.0,,,,
198,5,4,5,5,4,5,5,5,5,4,0,0,0,0,0,0,0,0,0,1,10,29,17,11,18,23,12,12,16,13,,,,,,,,,,
199,5,4,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,1,10,29,17,11,18,23,12,12,16,13,,,-5085.0,-4055.0,-4090.0,,,,,
200,5,4,5,5,5,5,5,5,5,4,0,2,0,0,0,0,0,0,0,1,10,17,22,21,27,13,12,12,16,13,-5050.0,,,,,,,,-4080.0,
201,5,4,5,5,5,5,5,5,5,4,0,2,0,0,0,0,0,0,0,1,23,17,22,21,27,13,12,12,21,13,,,,,,,,-5060.0,,
202,5,4,5,5,5,5,5,5,5,4,0,2,0,0,0,0,0,0,0,1,23,17,12,11,17,13,12,20,21,13,,,,,,,,,,-5065.0
203,5,4,5,5,5,5,4,5,5,4,0,2,0,0,0,0,0,0,0,1,13,17,12,11,17,13,12,20,11,29,,,,,,-4065.0,-4060.0,,,
204,5,4,5,5,5,5,4,5,5,4,0,2,0,0,0,0,0,0,0,1,13,17,12,11,17,21,29,10,11,29,,,,-5055.0,-5085.0,,,,,
205,5,4,5,5,5,5,4,5,5,4,0,2,0,0,0,0,0,0,0,0,13,17,12,21,20,21,29,10,11,20,,,,,,,,,,
206,5,5,5,5,5,5,4,5,5,4,0,2,0,0,0,0,0,0,0,0,13,17,12,21,20,11,19,10,11,20,-5065.0,-6085.0,,,,,,,,
207,5,5,4,5,5,5,4,6,5,4,0,2,0,0,0,0,0,0,0,0,25,27,12,11,10,11,19,10,11,20,,,-5060.0,,,,,-5050.0,-5055.0,
208,5,5,4,5,5,5,4,6,5,4,0,2,0,0,0,0,0,0,0,0,25,27,27,11,10,11,19,27,21,20,,,,,,,,,,
209,5,5,4,5,5,5,4,6,5,4,0,0,0,0,0,0,0,0,0,0,15,19,27,11,10,11,19,27,21,20,,,,,,,,,,
210,5,5,4,5,4,5,5,6,5,5,0,0,0,0,0,0,0,0,1,0,15,19,17,11,10,11,19,17,10,20,,,,,-5050.0,,-4095.0,,,-4100.0
211,5,5,4,5,4,5,5,6,5,5,0,0,0,0,0,0,0,0,1,0,15,19,17,11,28,11,23,17,10,20,,,,,,-5055.0,,,,
212,5,5,4,5,4,5,5,6,5,5,0,0,0,0,0,0,0,0,1,0,15,19,17,11,28,25,23,17,10,20,,-4095.0,,-4055.0,,,,,,
213,5,5,4,5,4,5,5,6,5,5,0,0,0,0,0,0,0,0,1,0,15,27,17,21,18,25,13,17,10,10,,,,,,,,,-6050.0,
214,5,5,4,5,4,5,5,4,5,5,0,0,0,0,0,0,0,0,1,0,15,27,17,21,18,15,13,17,29,10,-5075.0,,,,,,,-5085.0,,
215,5,5,5,5,4,5,5,4,5,5,0,0,0,0,0,0,0,0,1,0,25,17,17,11,18,15,13,28,29,10,,,-4085.0,,,,,,,
216,5,5,5,5,4,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,25,17,27,11,18,15,13,28,20,10,,,,,,,-5065.0,,,-5050.0
217,5,5,5,5,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,15,17,27,11,18,15,16,18,20,21,,-5085.0,,-5055.0,-4090.0,,,,,
218,5,5,5,5,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,15,22,17,21,27,15,16,18,20,21,,,,,,-5075.0,,,,
219,5,5,5,5,5,5,5,4,5,4,0,0,0,0,0,0,1,0,0,0,15,22,17,21,27,25,5,18,20,11,,,,,,,,,,
220,5,5,5,5,5,5,5,4,5,4,0,0,0,0,0,0,1,0,0,0,15,12,17,11,17,25,5,18,20,11,-5075.0,,,,,,,,,
221,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,1,0,0,0,25,12,17,11,17,15,5,18,20,11,,,-5085.0,,,,,-3090.0,-5100.0,
222,5,4,5,5,5,5,5,5,5,4,0,0,0,0,0,0,1,0,0,0,25,12,22,11,17,15,5,18,20,11,,-5060.0,,,-5085.0,,,,,
223,5,4,5,5,5,5,4,5,5,4,0,0,0,0,0,0,1,0,0,0,15,26,22,11,20,15,5,18,20,11,,,,,,,-6025.0,,,
224,5,4,5,5,5,5,4,5,5,4,0,0,0,0,0,0,1,1,0,0,15,26,12,11,20,15,21,7,10,11,,,,,,-4075.0,,,,-4055.0
225,5,4,5,5,5,5,4,5,5,4,0,0,0,0,0,0,1,1,0,0,15,16,12,11,10,23,21,7,10,29,,,,,,,,,,
226,5,4,5,5,5,5,4,5,5,4,0,0,0,0,0,0,1,1,0,0,15,16,12,11,10,23,21,7,10,29,,,,-5055.0,,,,,,
227,5,4,5,5,5,5,4,7,5,4,0,0,0,0,0,0,2,1,0,0,15,16,12,21,10,13,10,7,10,19,,,,,,,,-6035.0,,
228,5,4,4,5,5,5,4,7,5,4,0,0,0,0,0,0,2,1,0,0,15,16,12,21,10,13,10,13,10,19,-4075.0,,-5060.0,,,,,,-4050.0,
229,5,5,4,5,5,5,4,7,5,4,0,0,0,0,0,0,2,1,0,0,20,16,27,11,10,13,10,13,22,19,,-4080.0,,,,,,,,
230,5,5,4,5,4,5,5,7,5,4,0,0,0,0,0,0,2,1,0,0,20,22,27,11,10,13,10,13,22,19,,,,,-5050.0,-5065.0,-6050.0,,,
231,5,5,4,5,4,5,5,7,5,9,0,0,0,0,0,0,2,0,0,0,10,22,17,11,28,23,24,4,12,19,,,,,,,,,,-3095.0
232,5,5,4,5,4,5,5,7,5,9,0,0,0,0,0,0,2,0,0,0,10,12,17,11,28,23,24,4,12,20,,,,,,,,,,
233,5,5,4,5,4,5,5,6,5,9,0,0,0,0,0,0,0,0,0,0,10,12,17,11,18,13,16,4,12,20,-5050.0,,,-5055.0,,,,-57020.0,,
234,5,5,5,5,4,5,5,6,5,7,0,0,0,0,0,0,0,0,0,5,23,12,17,21,18,13,16,19,12,5,,,-4085.0,,,,,,,-13025.0
235,5,4,5,5,4,5,5,6,5,7,0,0,0,0,0,0,0,0,0,5,23,12,27,21,18,13,16,19,12,16,,-5060.0,,,,,,,-5060.0,
236,5,4,5,5,4,5,5,6,5,7,0,0,0,0,0,0,0,0,0,5,13,26,27,11,18,13,16,19,26,16,,,,,,,-4080.0,,,
237,5,4,5,5,5,5,5,6,5,7,0,0,0,0,0,0,0,1,0,5,13,26,17,11,18,13,29,8,26,16,,,,,-4090.0,,,,,
238,5,4,5,5,5,5,5,6,5,7,0,0,0,0,0,0,0,1,0,1,13,16,17,11,27,13,29,8,16,10,,,,,,-4065.0,,,,
239,5,4,5,5,5,5,5,6,5,7,0,0,0,0,0,0,1,1,0,1,13,16,17,11,27,21,18,8,16,10,,,,,,,,,,
240,5,4,5,5,5,5,5,6,5,7,0,0,0,0,0,0,1,1,0,1,13,16,17,11,17,21,18,8,16,10,-4065.0,,-5085.0,-4055.0,,,,,,
241,5,4,5,5,5,5,5,3,5,7,0,0,0,0,0,0,1,1,0,1,25,16,22,21,17,11,18,8,16,10,,,,,,,,-6040.0,-5080.0,
242,5,5,5,5,5,5,5,3,5,5,0,0,0,0,0,0,1,1,0,1,25,16,22,21,17,11,18,28,20,10,,-4080.0,,,,,,,,-7050.0
243,5,5,5,5,5,5,5,3,5,5,0,0,0,0,0,0,1,1,0,1,15,22,12,11,17,11,18,28,20,29,,,,,,,-5090.0,,,
244,5,5,5,5,5,5,5,3,5,5,0,0,0,0,0,0,1,1,0,1,15,22,12,11,17,11,19,28,10,29,,,,,-5085.0,,,,,
245,5,5,5,5,5,5,5,3,5,5,0,0,0,0,0,0,1,3,0,0,15,12,12,11,20,11,19,16,10,20,,,,,,,,,,
246,5,5,4,5,5,5,5,3,5,5,0,0,0,0,0,0,0,3,0,0,15,12,12,11,20,11,10,16,10,20,-4075.0,,-5060.0,-5055.0,,-5055.0,,,,
247,5,5,4,5,5,5,5,3,5,5,0,0,0,0,0,0,0,3,0,0,20,12,27,21,10,25,10,16,10,20,,,,,,,,,,
248,5,5,4,5,5,5,5,3,5,5,0,0,0,0,0,0,0,3,0,0,20,12,27,21,10,25,10,16,10,20,,,,,,,,,-5050.0,-4100.0
249,5,5,4,5,5,5,5,3,5,5,0,0,0,0,0,0,0,3,0,0,10,12,17,11,10,15,10,16,20,20,,-4060.0,,,,,,,,
250,5,5,4,5,4,5,6,5,5,5,0,0,0,0,0,0,0,3,0,0,10,20,17,11,10,15,10,16,20,20,,,,,-5050.0,,-4050.0,-6080.0,,
251,5,5,4,5,4,5,6,5,5,5,0,0,0,0,0,0,0,3,0,0,10,20,17,11,28,15,22,16,10,10,,,,,,,,,,
252,5,5,4,5,4,5,6,5,5,5,0,0,0,0,0,0,0,3,0,0,10,10,17,11,28,15,22,16,10,10,,,,,,,,,,
253,5,5,5,5,4,5,6,5,5,5,0,0,0,0,0,0,0,8,0,0,10,10,17,11,18,15,12,1,10,10,-5050.0,,-4085.0,-5055.0,,-5075.0,,,,
254,5,5,5,5,4,5,6,5,5,4,0,0,0,0,0,0,0,8,0,0,23,10,27,21,18,25,12,1,10,10,,,,,,,,,,-5050.0
255,5,5,5,5,4,5,6,4,5,4,0,0,0,0,0,0,0,8,0,0,23,10,27,21,18,25,12,1,10,21,,,,,,,,-13005.0,-5050.0,
256,5,4,5,5,4,5,5,4,5,4,0,0,0,0,0,0,0,8,0,0,13,10,17,11,18,15,12,26,20,21,,-5050.0,,,,,-6060.0,,,
257,5,4,5,5,4,5,5,4,5,4,0,0,0,0,0,0,0,8,0,0,13,24,17,11,18,15,29,26,20,11,,,,,,,,,,
258,5,4,5,5,4,5,5,4,5,4,0,0,0,0,0,0,0,8,0,0,13,24,17,11,18,15,29,26,10,11,,,,,,,,,,
259,5,4,5,5,4,5,5,4,5,4,0,0,0,0,0,0,0,9,0,0,13,14,17,11,18,15,19,15,10,11,-5065.0,,,-5055.0,,,,,,
260,5,4,5,5,6,5,5,4,5,4,0,0,0,0,0,0,0,9,0,0,25,14,17,21,18,15,19,15,10,11,,,-5085.0,,-3090.0,-5075.0,,,,
261,5,4,5,5,6,5,5,4,5,4,0,0,0,0,0,0,0,9,0,0,25,14,22,21,18,25,19,15,10,11,,,,,,,,,,
262,5,5,5,5,6,5,5,6,5,4,0,0,0,0,0,0,0,9,0,0,15,14,22,11,18,25,19,15,10,11,,-4070.0,,,,,-5095.0,-63075.0,,-4055.0
263,5,5,5,5,6,5,5,6,5,4,0,0,0,0,0,0,0,9,0,0,15,25,12,11,8,15,20,15,10,29,,,,,,,,,-5050.0,
264,5,5,5,5,6,5,5,6,5,4,0,0,0,0,0,0,0,9,0,0,15,25,12,11,8,15,20,15,20,29,,,,,,,,,,
265,5,5,5,5,6,5,5,6,5,4,0,1,0,0,0,0,0,1,0,0,15,14,12,11,8,15,10,13,20,19,,,,-5055.0,,,,,,
266,5,5,4,5,5,5,5,6,5,4,0,1,0,0,0,0,0,1,0,0,15,14,12,21,8,15,10,13,10,19,-4075.0,,-5060.0,,-56040.0,,,,,
267,5,5,4,5,5,5,5,6,5,4,0,1,0,0,0,0,0,1,0,0,20,14,27,21,22,15,10,13,10,19,,,,,,,,-6065.0,,
268,5,5,4,5,5,5,5,6,5,4,0,1,0,0,0,0,0,1,0,0,20,14,27,11,22,15,10,23,10,19,,,,,,-5075.0,,,,
269,5,5,4,5,5,5,6,6,5,5,0,1,0,0,0,0,0,1,0,0,10,14,17,11,22,25,10,23,10,19,,,,,,,-4050.0,,,-4095.0
270,5,5,4,5,5,5,6,6,5,5,0,1,0,0,0,0,0,0,0,0,10,14,17,11,12,25,22,14,10,22,,-6070.0,,,,,,,,
271,5,5,4,5,5,5,6,6,5,5,0,1,0,0,0,0,0,0,0,0,10,27,17,11,12,15,22,14,10,22,,,,,,,,,-5050.0,
272,5,5,4,5,5,5,6,6,5,5,0,1,0,0,0,0,0,0,0,0,10,27,17,11,12,15,12,14,20,12,,,,,,,,,,
273,5,5,4,5,5,5,6,5,5,5,0,0,0,0,0,0,0,0,0,0,10,18,17,11,12,15,12,14,20,12,-5050.0,,,-5055.0,-5060.0,,,-6070.0,,
274,5,5,5,5,5,5,6,5,5,5,0,0,0,0,0,0,0,0,0,0,23,18,17,21,20,15,12,28,10,12,,,-4085.0,,,,,,,
275,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,23,18,27,21,20,15,12,28,10,12,,,,,,-4075.0,-5060.0,,,-5060.0
276,5,5,5,5,5,5,5,5,5,5,0,0,0,0,2,0,0,0,0,0,13,18,27,11,8,23,22,18,10,22,,,,,,,,,,
277,5,5,5,5,5,5,5,5,5,5,0,0,0,0,2,0,0,0,0,0,13,18,17,11,8,23,22,18,10,22,,-5090.0,,,,,,,,
278,5,5,5,5,5,5,5,5,5,5,0,0,0,0,2,0,0,0,0,0,13,29,17,11,8,13,12,18,10,12,,,,,,,,,-4050.0,
279,5,5,5,5,5,5,5,5,5,5,0,0,0,0,2,0,0,0,0,0,13,29,17,11,8,13,12,18,22,12,,,,,-7040.0,,,,,
280,5,5,5,5,5,5,5,5,5,5,0,0,0,0,2,0,0,0,0,0,13,19,17,11,28,13,12,18,22,12,,,-4085.0,-4055.0,,,,,,
281,5,5,5,5,5,5,5,4,5,5,0,0,0,0,2,0,0,0,0,0,13,19,27,21,28,13,12,18,12,12,,,,,,-5065.0,,-5090.0,,
282,5,5,5,5,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,13,19,27,21,20,23,12,28,12,12,-4065.0,,,,,,-5060.0,,,
283,5,5,5,5,5,5,5,4,5,6,0,0,0,0,0,0,0,0,0,0,25,19,17,11,20,23,22,28,12,12,,,,,,,,,,-4060.0
284,5,5,5,5,5,5,5,4,5,6,0,0,0,0,0,0,0,0,0,0,25,19,17,11,20,13,22,18,12,20,,-4095.0,,,,,,,,
285,5,5,5,5,5,5,5,4,5,6,0,0,0,0,0,0,0,0,0,0,15,27,17,11,20,13,12,18,12,20,,,,,,,,,-5060.0,
286,5,5,5,5,5,5,5,4,5,6,0,0,0,0,0,0,0,0,0,0,15,27,17,11,20,13,12,18,26,10,,,,-4055.0,,,,,,
287,5,5,5,5,5,5,5,4,5,6,0,0,0,0,0,0,0,0,0,0,15,17,17,21,20,13,12,18,26,10,,,-5085.0,,-4100.0,,,,,
288,5,5,5,5,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,15,17,22,21,20,13,12,18,16,10,-5075.0,,,,,-4065.0,,,,-6050.0
289,5,5,5,5,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,25,17,22,11,20,21,12,18,16,29,,,,,,,-5060.0,,,
290,5,5,5,5,5,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,25,17,12,11,10,21,22,18,16,29,,,,,,,,-4090.0,,
291,5,4,5,5,5,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,15,17,12,11,10,11,22,29,16,19,,-4085.0,,-5055.0,,,,,,
292,5,4,5,5,5,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,15,26,12,21,10,11,12,29,16,19,,,,,,,,,,
293,5,4,5,5,4,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,15,26,12,21,10,11,12,19,16,19,,,,,-5050.0,-4055.0,,,-5080.0,
294,5,4,5,5,4,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,15,16,12,11,28,23,12,19,20,19,-4075.0,,,,,,,-6095.0,,
295,5,4,4,5,4,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,20,16,12,11,28,23,12,24,20,19,,,-5060.0,,,,,,,
296,5,4,4,5,4,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,20,16,27,11,18,13,12,24,10,19,,,,,,,-5060.0,,,
297,5,4,4,5,4,5,5,6,5,9,0,0,0,0,0,0,0,0,0,0,10,16,27,11,18,13,22,14,10,19,,,,,,,,,,-3095.0
298,5,4,4,5,4,5,5,6,5,9,0,0,0,0,0,0,0,0,0,0,10,16,17,11,18,13,22,14,10,20,,,,-5055.0,,,,,,
299,5,5,4,5,4,5,5,6,5,9,0,0,0,0,0,0,0,0,0,0,10,16,17,21,18,13,12,14,10,20,-5050.0,-4080.0,,,,-5065.0,,,-4050.0,
300,5,5,4,5,4,5,5,6,5,4,0,0,0,0,0,0,0,0,0,5,23,22,17,21,18,23,12,14,22,5,,,,,,,,,,-64025.0
301,5,5,4,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,5,23,22,17,11,18,23,12,14,22,17,,,,,-4090.0,,,-6070.0,,
302,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,5,13,12,17,11,27,13,12,28,12,17,,,-4085.0,,,,,,,
303,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,5,13,12,27,11,27,13,12,28,12,17,,,,,,,-5060.0,,,
304,5,4,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,2,13,12,27,11,17,13,22,18,12,10,,-5060.0,,,,,,,,
305,5,4,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,2,13,26,17,11,17,13,22,18,12,10,-4065.0,,,-5055.0,,,,,,
306,5,4,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,2,25,26,17,21,17,13,12,18,12,10,,,,,-5085.0,-5065.0,,,-4060.0,
307,5,4,5,5,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,2,25,16,17,21,20,23,12,18,21,10,,,,,,,,-5090.0,,
308,5,4,5,5,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,2,15,16,17,11,20,23,12,28,21,10,,,,,,,,,,
309,5,4,5,5,5,5,5,4,5,6,0,0,0,0,0,0,0,0,0,2,15,16,17,11,10,13,12,28,11,10,,,-4085.0,,,,,,,-6050.0
310,5,5,5,5,5,5,5,4,5,6,0,0,0,0,0,0,0,0,0,2,15,16,27,11,10,13,12,18,11,24,-5075.0,-4080.0,,,,,,,,
311,5,5,5,5,5,5,5,4,5,6,0,0,0,0,0,0,0,0,0,2,25,22,27,11,10,13,12,18,11,24,,,,-4055.0,,,-5060.0,,,
312,5,5,5,5,5,5,5,4,5,6,0,0,0,0,0,0,0,0,0,0,25,22,17,21,10,13,22,18,11,16,,,,,,,,,,
313,5,5,5,5,6,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,15,12,17,21,10,13,22,18,11,16,,,,,-4050.0,-4065.0,,,-5055.0,-6080.0
314,5,5,5,5,6,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,15,12,17,11,25,21,12,18,21,27,,,,,,,,-4090.0,,
315,5,5,5,5,6,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,15,12,17,11,25,21,12,29,21,27,,,-5085.0,,,,,,,
316,5,4,5,5,6,5,5,6,5,4,0,0,0,0,0,0,0,0,1,0,15,12,22,11,15,11,12,29,10,17,,-5060.0,,,,,,,,
317,5,4,5,5,6,5,5,6,5,4,0,0,0,0,0,0,0,0,1,0,15,26,22,11,15,11,12,19,10,17,-5075.0,,,-5055.0,,,,,,
318,5,4,5,5,6,5,4,6,5,4,0,0,0,0,0,0,0,0,1,0,25,26,12,21,15,11,12,19,10,17,,,,,,,-4060.0,,,
319,5,4,5,5,4,5,4,5,5,4,0,0,0,0,0,0,0,0,1,0,25,16,12,21,15,11,29,19,10,17,,,,,-5075.0,,,-5095.0,,
320,5,4,5,5,4,5,4,5,5,4,0,0,0,0,0,0,0,0,1,0,15,16,12,11,28,11,29,28,10,17,,,,,,-4055.0,,,-6050.0,-4085.0
321,5,4,5,5,4,5,4,5,5,4,0,0,0,0,0,0,0,0,1,0,15,16,12,11,28,23,19,28,29,24,,,,,,,,,,
322,5,4,5,5,4,5,4,5,5,4,0,0,0,0,0,0,0,0,1,0,15,16,12,11,18,23,19,18,29,24,,,-4060.0,,,,,,,
323,5,10,5,5,4,5,4,5,5,4,0,0,0,0,0,0,0,0,0,1,15,16,20,11,18,13,19,18,20,13,,-3080.0,,-5055.0,,,,,,
324,5,10,5,5,4,5,4,5,5,4,0,0,0,0,0,0,0,0,0,1,15,16,20,21,18,13,19,18,20,13,-5075.0,,,,,,,,,
325,5,10,5,5,4,5,4,5,5,4,0,0,1,0,0,0,0,0,0,1,25,16,9,21,18,13,19,18,20,13,,,,,,,,,,
326,5,6,5,5,4,5,11,5,5,4,0,0,1,0,0,0,0,0,0,1,25,6,9,11,18,13,19,18,20,13,,-9030.0,,,,,-3095.0,,,-5065.0
327,5,6,5,5,5,5,11,5,5,4,0,0,1,0,0,0,0,0,0,1,15,18,9,11,18,13,27,18,20,29,,,,,-4090.0,-5065.0,,,-5100.0,
328,5,6,5,5,5,5,11,6,5,4,0,0,1,0,0,0,0,0,0,1,15,18,9,11,27,23,27,18,20,29,,,-6045.0,,,,,-4090.0,,
329,5,6,5,5,5,5,5,6,5,4,0,0,1,0,0,0,7,0,0,0,15,18,26,11,27,23,10,29,20,20,,,,-5055.0,,,-15050.0,,,
330,5,6,5,5,5,5,5,6,5,4,0,0,1,0,0,0,7,0,0,0,15,8,26,21,17,13,18,29,10,20,-5075.0,,,,,,,,,
331,5,6,5,5,5,5,5,6,5,4,0,0,0,0,0,0,7,0,0,0,25,8,17,21,17,13,18,19,10,20,,,,,,,,,,
332,5,6,5,5,5,5,5,6,5,5,0,0,0,0,0,0,0,0,0,0,25,8,17,11,17,13,15,19,10,20,,,,,,,,,,-4100.0
333,5,6,5,5,5,5,5,6,5,5,0,0,0,0,0,0,0,0,0,0,15,8,17,11,17,13,15,19,10,20,,,,,,-5065.0,,,,
334,5,5,5,5,5,5,5,6,5,5,0,0,0,0,0,0,0,0,0,0,15,8,17,11,17,23,15,19,10,20,,-6040.0,,,,,,-6095.0,-5050.0,
335,5,5,5,5,5,5,5,6,5,5,0,0,0,0,0,0,0,0,0,0,15,26,17,11,17,23,15,24,20,10,,,,,-5085.0,,,,,
