,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
166,2,3,2,1,1,1,3,1,1,3,16,11,16,16,18,18,19,15,15,16,0,4,1,0,0,0,1,3,1,3,-3080.0,,,,,,,,,-6080.0
167,2,3,2,2,1,1,3,1,1,3,6,11,16,16,18,18,19,15,15,6,12,4,1,0,0,0,1,3,1,6,,,-3080.0,-80.0,,,,-4075.0,,
168,2,3,2,2,3,1,3,1,1,3,6,11,6,6,18,18,19,5,15,6,12,4,13,8,0,0,1,8,1,6,,,,,-1090.0,,-4095.0,,,
169,2,3,2,2,3,1,3,1,1,3,6,11,6,6,8,18,9,5,15,6,12,4,13,8,5,0,4,8,1,6,,,,,,,,,,
170,2,3,2,2,3,4,3,1,1,3,14,11,6,6,8,18,9,5,15,12,4,4,13,8,5,0,4,8,1,0,,,,,,-1090.0,,,-2075.0,
171,2,4,2,2,3,4,3,1,1,3,14,11,19,14,8,8,9,11,5,12,4,4,0,0,5,7,4,2,11,0,,-7055.0,,,,,,,,
172,2,4,2,2,3,4,3,1,1,3,14,1,19,14,11,8,13,11,5,12,4,13,0,0,2,7,0,2,11,0,,,,,,,,,,
173,2,4,1,1,1,4,3,1,1,1,14,1,19,14,11,8,13,11,5,12,4,13,0,0,2,7,0,2,11,0,,,-1095.0,-2070.0,-5055.0,,,,,-2060.0
174,1,4,1,1,1,4,3,3,1,1,14,1,9,4,1,14,13,11,16,2,4,13,14,12,10,1,0,2,0,17,-5070.0,,,,,,,-3055.0,,
175,1,4,1,1,1,4,3,3,1,1,4,14,9,4,1,14,13,1,16,2,12,0,14,12,10,1,0,15,0,17,,,,,,,-3065.0,,,
176,1,4,1,1,1,1,3,3,1,1,4,14,9,4,1,14,3,1,16,2,12,0,14,12,10,1,7,15,0,17,,,,,,-4070.0,,,,
177,1,3,1,1,1,1,3,3,1,1,4,14,19,16,10,4,3,1,16,19,12,0,4,0,1,16,7,15,0,0,,-4070.0,,,,,,,-80.0,
178,1,3,1,1,1,1,3,3,1,1,16,4,19,16,10,4,3,15,6,19,0,12,4,0,1,16,7,1,14,0,,,,,,,,,,
179,1,3,1,1,1,1,3,1,1,1,16,4,19,16,10,4,10,15,6,19,0,12,4,0,1,16,0,1,14,0,,,,,,,,-4075.0,,
180,1,3,1,2,1,1,3,1,1,2,16,4,19,16,10,17,10,5,6,19,0,12,4,0,1,3,0,14,14,0,,,-5095.0,-1080.0,,,,,,-95.0
181,1,3,1,2,1,1,3,1,1,2,16,16,9,6,10,17,10,5,19,9,0,0,9,7,1,3,0,14,1,7,,,,,,,,,,
182,1,3,1,2,3,1,1,1,1,2,16,16,9,6,10,17,10,5,19,9,0,0,9,7,1,3,0,14,1,7,-1080.0,,,,-2050.0,,-3050.0,,,
183,1,3,1,2,3,1,1,1,2,2,6,16,9,6,0,17,0,19,19,9,10,0,9,7,11,3,10,0,1,7,,,,,,,,,-2095.0,
184,1,1,1,2,3,1,1,1,2,2,6,16,18,12,0,17,0,19,9,16,10,0,0,1,11,3,10,0,9,0,,-3080.0,,,,,,,,
185,1,1,1,4,3,1,1,1,2,2,6,6,18,12,0,17,0,19,9,16,10,4,0,1,11,3,10,0,9,0,,,,-3060.0,,,,,,
186,1,1,1,4,3,2,1,1,2,3,15,6,18,2,11,17,10,19,9,16,1,4,0,11,0,3,0,0,9,0,,,-1090.0,,,-4085.0,,,,-1080.0
187,1,1,1,4,2,2,1,1,2,3,15,6,8,2,11,7,10,19,18,6,1,4,4,11,0,5,0,0,0,13,,,,,-3055.0,,,,,
188,1,1,1,4,2,2,1,1,2,3,15,10,8,2,1,7,10,19,18,6,1,0,4,11,18,5,0,0,0,13,,,,,,,,,,
189,1,1,1,4,2,2,2,2,2,3,15,10,8,12,1,7,10,19,18,6,1,0,4,1,18,5,0,0,0,13,,,,,,,-50.0,-95.0,-1090.0,
190,1,1,1,6,2,2,2,2,2,3,15,10,11,12,1,12,0,9,8,16,1,0,1,1,18,0,12,4,11,3,-2075.0,,,-5060.0,,,,,,
191,1,1,1,6,2,2,2,2,2,2,5,10,11,2,17,12,0,9,8,16,9,0,1,7,2,0,12,4,11,3,,-1050.0,,,,,,,,-5080.0
192,1,1,1,6,2,2,2,2,2,2,5,0,11,2,17,12,0,9,8,6,9,19,1,7,2,0,12,4,11,13,,,,,,,,,,
193,1,1,1,6,2,3,2,2,2,2,5,0,11,2,17,12,10,13,19,6,9,19,1,7,2,0,2,0,0,13,,,,,,-2060.0,,,,
194,1,1,1,6,2,3,2,2,2,2,14,0,11,7,17,2,10,13,19,6,0,19,1,2,2,21,2,0,0,13,,,-1055.0,,,,,,,
195,2,1,1,6,1,3,2,2,1,2,14,19,1,7,17,2,10,13,19,18,0,0,18,2,2,21,2,0,0,1,-1070.0,,,,-3085.0,,,,-2095.0,
196,2,1,1,1,1,3,1,3,1,2,4,19,1,7,7,2,10,13,9,18,6,0,18,2,10,21,2,0,10,1,,,,-8035.0,,,-4050.0,-1065.0,,
197,2,1,1,1,1,3,1,3,1,1,4,19,1,7,7,16,0,3,9,18,6,0,18,6,10,7,19,18,10,1,,-1095.0,,,,,,,,-3090.0
198,2,1,1,1,1,3,1,3,1,1,4,9,18,7,7,16,0,3,9,8,6,8,1,6,10,7,19,18,10,6,,,,,,,,,,
199,2,1,1,1,1,3,1,3,1,1,10,9,18,7,15,16,0,3,19,8,0,8,1,6,2,7,19,18,0,6,,,,,,,,,,
200,3,1,1,1,1,5,1,3,1,1,10,9,18,3,15,16,18,19,19,8,0,8,1,0,2,7,1,2,0,6,-2050.0,,-2090.0,,,-9080.0,,,,
201,3,1,1,1,1,5,1,3,1,1,0,16,8,3,15,6,18,19,19,13,14,1,5,0,2,10,1,2,0,1,,,,,,,,,,
202,3,1,1,1,1,5,1,1,1,1,0,16,8,3,15,6,18,19,19,13,14,1,5,0,2,10,1,2,0,1,,,,,-3075.0,,,-5095.0,,
203,3,1,1,1,1,5,1,1,2,1,0,16,8,3,5,6,18,9,19,13,14,1,5,0,15,10,1,5,0,1,,,,,,,,,-1095.0,
204,3,2,1,1,1,5,3,1,2,1,12,16,13,3,5,14,18,9,9,13,2,1,0,0,15,2,1,5,2,1,,-2080.0,,,,,-1090.0,,,
205,1,2,1,1,1,1,3,1,2,1,12,6,13,3,5,14,8,9,9,13,2,9,0,0,15,2,9,5,2,1,-4060.0,,,,,-7070.0,,,,-1065.0
206,1,2,1,1,1,1,3,1,2,1,2,6,13,3,16,4,8,14,9,3,17,9,0,0,4,16,9,0,2,11,,,-1065.0,,,,,,,
207,1,2,1,0,1,1,3,1,2,1,2,6,3,3,16,4,8,14,11,3,17,9,15,0,4,16,9,0,0,11,,,,-1015.0,,,,,,
208,1,2,1,0,1,1,3,1,2,1,2,14,3,3,16,4,17,14,11,3,17,1,15,25,4,16,0,0,0,11,,,,,,,,,,
209,1,2,1,0,3,1,1,1,2,1,18,14,3,3,16,18,17,14,11,13,1,1,15,25,4,2,0,0,0,1,,,,,-5080.0,,-3085.0,,,
210,1,4,1,0,3,1,1,1,1,4,18,14,18,3,6,18,7,14,11,13,1,1,0,25,4,2,13,0,0,1,,-3070.0,,,,,,-70.0,-2055.0,-2065.0
211,1,4,1,0,3,1,1,1,1,4,18,4,18,11,6,18,7,4,1,3,1,10,0,7,4,2,13,10,15,15,,,,,,,,,,
212,1,4,1,0,3,1,1,1,1,4,18,4,18,11,10,18,7,4,1,3,1,10,0,7,0,2,13,10,15,15,,,,,,,,,,
213,1,4,1,0,3,1,1,1,1,4,18,4,18,11,10,18,19,4,1,3,1,10,0,7,0,2,1,10,15,15,,,,,,,,,,
214,2,4,3,0,3,2,1,1,1,4,18,13,18,11,10,18,19,12,16,18,1,1,0,7,0,2,1,2,0,0,-1090.0,,-90.0,,,-3090.0,,,,
215,2,1,3,0,1,2,1,1,1,1,8,13,8,11,10,8,19,12,16,18,10,1,11,7,0,12,1,2,0,0,,-5065.0,,,-3050.0,,,,,-3090.0
216,2,1,3,0,1,2,1,5,1,1,8,3,8,11,0,8,19,12,16,8,10,17,11,7,12,12,1,2,0,7,,,,,,,,-3060.0,,
217,2,1,3,1,1,2,2,5,1,1,8,3,8,11,0,8,19,2,16,8,10,17,11,7,12,12,1,6,0,7,,,,-47055.0,,,-2095.0,,-1080.0,
218,2,1,3,1,1,2,2,5,1,1,17,3,19,1,0,19,9,2,6,8,1,17,0,15,12,1,9,6,13,7,,,,,,,,,,
219,2,1,2,1,1,2,2,5,1,1,17,18,19,1,11,19,9,2,6,14,1,2,0,15,1,1,9,6,13,1,,,-2095.0,,,,,,,
220,2,1,2,1,1,2,2,3,1,1,17,18,9,1,11,19,9,5,6,14,1,2,3,15,1,1,9,3,13,1,,,,,,-2095.0,,-8025.0,,
221,1,1,2,1,1,2,2,3,1,1,17,18,9,14,11,9,18,5,18,14,1,2,3,2,1,10,0,15,1,1,-2085.0,,,,,,,,,
222,1,1,2,1,1,2,2,3,1,1,7,18,9,14,11,9,18,5,18,14,9,2,3,2,1,10,0,15,1,1,,,,,-2055.0,,,,,
223,1,1,2,2,1,2,2,3,3,1,7,18,10,14,1,9,18,5,18,14,9,2,2,2,9,10,0,15,1,1,,,,-3070.0,,,-2090.0,,-1090.0,-2070.0
224,1,1,2,2,1,2,2,3,3,1,7,18,10,4,1,17,8,3,8,4,9,2,2,10,9,2,10,7,2,6,,,,,,,,,,
225,1,1,2,2,1,1,2,3,3,1,16,18,10,4,1,17,8,3,8,4,0,2,2,10,9,2,10,7,2,6,,-2090.0,,,,-4085.0,,,,
226,1,1,3,2,1,1,2,3,3,1,16,8,10,4,10,7,8,3,8,4,0,11,2,10,0,6,10,7,2,6,,,-3050.0,,,,,,,
227,1,1,3,2,1,1,2,3,3,1,16,8,0,14,10,7,16,3,10,10,0,11,18,0,0,6,2,7,0,0,,,,,,,,,,
228,1,1,3,2,1,1,2,12,0,1,16,8,0,14,10,7,16,3,10,10,0,11,18,0,0,6,2,7,0,0,-1080.0,,,,,,,-10015.0,-2050.0,
229,1,1,3,6,1,1,2,12,0,1,6,15,0,14,10,13,16,3,0,10,10,4,18,0,0,0,2,22,20,0,,,,-1070.0,,,,,,
230,1,1,3,6,1,1,2,12,0,2,6,15,17,4,10,13,16,3,0,10,10,4,1,0,0,0,2,22,20,0,,,,,-1050.0,,,,,-50.0
231,1,1,2,6,1,1,2,12,0,2,6,15,17,4,0,13,16,3,0,0,10,4,1,0,17,0,2,22,20,15,,,-4085.0,,,,-3080.0,,,
232,1,1,2,6,1,1,2,6,0,2,15,15,7,4,0,13,6,13,19,0,1,4,5,0,17,0,7,2,1,15,,,,,,,,-21065.0,,
233,1,1,2,1,1,1,2,6,0,2,15,15,7,4,0,13,6,3,19,0,1,4,5,0,17,0,7,2,1,15,,-4075.0,,-5020.0,,-1065.0,,,,
234,1,1,2,1,1,1,2,6,0,2,15,5,7,4,16,3,6,3,19,14,1,9,5,29,1,11,7,2,1,1,,,,,,,,,,
235,1,1,2,1,1,1,2,6,2,2,15,5,12,4,16,3,12,3,19,14,1,9,0,29,1,11,1,2,1,1,-2075.0,,,,,,,,-1095.0,
236,1,1,2,1,1,1,2,6,2,1,5,5,12,4,16,3,12,3,9,14,9,9,0,29,1,11,1,2,6,1,,,,,,,,,,-3070.0
237,1,1,2,1,1,1,2,6,2,1,5,13,12,18,16,13,12,3,9,4,9,1,0,5,1,1,1,2,6,9,,,,,-1080.0,,,,,
238,1,1,2,1,1,1,1,6,2,1,5,13,12,18,6,13,12,3,9,4,9,1,0,5,15,1,1,2,6,9,,,,,,,-3060.0,,,
239,1,2,1,1,1,1,1,6,2,1,14,13,12,18,6,13,2,3,15,4,0,1,0,5,15,1,15,2,0,9,,-1065.0,-1060.0,,,,,,,
240,2,2,1,1,1,1,1,6,2,1,14,3,2,18,6,13,2,3,15,12,0,15,18,5,15,1,15,2,0,1,-1070.0,,,,,-1065.0,,,-2075.0,
241,2,2,1,1,1,1,1,6,2,1,4,3,2,18,18,3,2,3,5,12,6,15,18,5,3,20,15,2,14,1,,,,,,,,,,
242,2,2,1,4,2,1,1,1,2,1,4,3,2,18,18,3,16,3,5,12,6,15,18,5,3,20,1,2,14,1,,,,-6090.0,-4090.0,,,-7015.0,,
243,2,2,1,4,2,1,1,1,2,1,4,18,16,8,8,3,16,3,5,12,6,0,4,16,13,20,1,15,14,1,,,,,,,,,,
244,2,2,1,4,2,1,1,1,2,1,10,18,16,8,8,19,16,3,19,12,0,0,4,16,13,4,1,15,0,1,,,,,,,,,,-1060.0
245,2,4,1,4,2,1,1,1,2,1,10,18,16,8,8,19,16,3,19,2,0,0,4,16,13,4,1,15,0,19,,-1090.0,,,,,,,,
246,3,4,3,4,2,3,1,1,1,1,10,8,16,19,18,19,16,6,19,2,0,10,4,5,3,4,1,2,0,19,-2050.0,,-5080.0,,,-5095.0,-1080.0,,-2095.0,
247,3,4,3,4,2,3,1,1,1,1,0,8,6,19,18,9,6,6,9,2,14,10,11,5,3,10,12,2,10,19,,,,-9095.0,,,,,,
248,3,4,3,4,2,3,1,1,1,1,0,8,6,9,18,9,6,6,9,19,14,10,11,5,3,10,12,2,10,2,,,,,,,,,,
249,3,4,3,4,2,3,1,1,1,1,0,18,6,9,18,9,6,6,9,19,14,0,11,5,3,10,12,2,10,2,,,,,,,,,,
250,3,4,3,4,3,2,1,1,1,2,12,18,14,9,18,19,18,6,19,19,2,0,3,5,3,0,0,2,0,2,,,,,-5090.0,-3095.0,,,,-2095.0
251,3,1,3,4,3,2,1,1,1,2,12,18,14,9,8,9,18,6,19,9,2,0,3,5,9,2,0,2,0,9,,-3090.0,,,,,,,,
252,4,1,1,4,3,2,1,1,1,2,12,8,14,9,8,9,18,6,19,9,2,3,3,5,9,2,0,2,0,9,-5060.0,,-6070.0,,,,,,,
253,4,1,1,4,3,2,1,8,1,2,2,8,4,9,8,9,18,6,19,9,11,3,13,5,9,2,0,2,0,9,,,,,,,-1090.0,-2030.0,,
254,4,1,1,4,3,2,1,8,2,2,2,8,4,9,16,10,8,6,19,18,11,3,13,5,1,1,8,17,0,0,,,,-8045.0,,,,,-1095.0,
255,4,1,1,4,3,2,1,8,2,2,2,10,4,9,16,10,8,6,9,18,11,1,13,21,1,1,8,17,2,0,,,,,,,,,,
256,4,1,1,4,3,5,1,8,2,2,13,10,17,9,16,10,8,6,9,18,0,1,0,21,1,1,8,17,2,0,,,,,,-3050.0,,,,
257,4,1,1,4,1,5,1,3,2,2,13,10,17,3,16,0,14,8,9,18,0,1,0,17,1,14,2,5,2,0,,,,,-4080.0,,,-53040.0,,
258,3,1,1,4,1,5,1,3,2,3,13,10,17,3,6,0,14,8,11,18,0,1,0,17,8,14,2,12,0,0,-4065.0,,,,,,,,,-1090.0
259,3,1,4,4,1,5,1,3,2,3,3,10,17,3,6,0,14,8,11,8,12,1,0,17,8,14,2,12,0,4,,,-1085.0,,,,,,,
260,3,3,4,10,1,5,1,3,1,3,3,10,7,3,6,11,14,8,11,8,12,1,5,17,8,3,2,12,0,4,,-1050.0,,-20015.0,,-7055.0,,,-2055.0,
261,3,3,4,10,1,5,1,3,1,3,3,0,7,3,14,1,14,6,1,8,12,16,5,17,0,4,2,4,15,4,,,,,,,-3070.0,,,
262,3,3,4,10,1,5,1,3,1,3,14,0,7,3,14,1,4,6,1,11,1,16,5,17,0,4,12,4,15,1,,,,,,,,,,
263,3,3,4,2,1,5,1,3,1,6,14,0,11,3,14,1,4,6,1,11,1,16,1,7,0,4,12,4,15,1,,,,-15015.0,,,,,,-4055.0
264,3,3,1,2,1,5,1,3,1,6,14,15,11,3,14,1,4,6,16,1,1,1,1,22,0,4,12,4,0,10,,,-4055.0,,,,,,,
265,3,3,1,2,1,5,1,3,1,6,14,15,1,3,14,1,15,6,16,1,1,1,14,22,0,4,1,4,0,10,,,,,,,,,,
266,1,6,1,2,2,5,1,3,1,6,14,15,1,3,14,1,15,6,16,1,1,1,14,22,0,4,1,4,0,10,-4070.0,-4075.0,,,-1070.0,,,,-1080.0,
267,1,6,1,2,2,5,2,0,1,2,4,5,1,13,4,1,15,6,6,10,15,14,14,2,12,4,1,4,13,1,,,,,,,-1075.0,-6030.0,,-6050.0
268,1,6,1,2,2,4,2,0,1,2,4,5,15,13,4,1,5,6,6,0,15,14,0,2,12,4,16,22,13,16,,,,,,-8005.0,,,,
269,1,6,1,2,2,4,2,0,1,2,4,5,15,13,4,1,5,6,6,0,15,14,0,2,12,28,16,22,13,16,,,,,,,,,,
270,1,5,1,2,2,4,2,0,1,2,18,19,15,13,16,1,5,6,18,0,1,0,0,2,0,28,16,22,1,16,,-6095.0,,,,,,,,
271,1,5,1,2,2,4,2,0,1,2,18,9,15,13,16,1,18,17,18,13,1,7,0,2,0,28,3,1,1,3,,,,,,,,,,
272,1,5,1,2,2,4,2,0,1,2,18,9,15,13,16,11,18,17,18,13,1,7,0,2,0,8,3,1,1,3,,,,,,,,,-2090.0,
273,1,5,2,2,3,4,2,0,1,2,18,9,15,13,16,11,18,17,8,13,1,7,0,2,0,8,3,1,8,3,,,-1075.0,,-1080.0,,,,,
274,2,5,2,1,3,4,2,0,1,2,18,16,5,13,6,11,18,17,8,13,1,0,12,2,11,8,3,1,8,3,-2090.0,,,-4065.0,,,-4090.0,,,
275,2,5,2,1,3,2,2,3,1,2,8,16,5,3,6,11,8,17,8,13,8,0,12,12,11,8,10,1,8,3,,,,,,-21055.0,,-21085.0,,
276,2,2,2,1,3,2,2,3,1,2,8,16,5,3,6,1,8,7,15,13,8,0,12,12,11,14,10,14,1,3,,-5080.0,,,,,,,,
277,2,2,2,1,3,2,2,3,1,1,8,6,17,3,17,1,8,7,15,13,8,10,0,12,0,14,10,14,1,3,,,,,,,,,,-5065.0
278,2,2,2,1,3,2,2,3,1,1,16,6,17,15,17,1,17,7,15,3,0,10,0,0,0,14,1,14,1,13,,,,,,,,,,
279,2,2,1,1,3,2,2,3,1,1,16,6,17,15,17,12,17,18,15,3,0,10,0,0,0,3,1,3,1,13,,,-2085.0,,,,,,-1075.0,
280,1,2,1,1,2,2,2,3,1,1,16,15,7,15,17,12,17,18,5,3,0,1,13,0,0,3,1,3,7,13,-1080.0,,,,-3085.0,,,,,
281,1,2,1,6,2,2,1,3,1,1,6,15,7,15,7,12,17,18,5,12,10,1,13,0,5,3,1,3,7,4,,,,-75.0,,,-3085.0,-6090.0,,
282,1,2,1,6,2,4,1,3,1,1,6,15,7,5,7,12,7,8,5,12,10,1,13,0,5,3,7,5,7,4,,,,,,-5060.0,,,,
283,1,2,1,6,2,4,1,3,1,1,6,15,19,5,7,2,7,8,11,12,10,1,1,0,5,12,7,5,1,4,,,,,,,,,,
284,1,2,1,3,2,4,1,3,1,1,15,15,19,5,12,2,7,8,11,12,1,1,1,0,0,12,7,5,1,4,,,,-6025.0,,,,,,
285,1,1,1,3,2,4,1,3,1,4,15,15,19,5,12,2,14,12,11,12,1,1,1,25,0,12,0,1,1,4,,-3075.0,,,,,,,-2055.0,-5060.0
286,1,1,1,3,2,4,1,3,1,4,15,5,19,5,12,14,14,12,1,2,1,9,1,25,0,0,0,1,14,14,-2075.0,,,,,,,,,
287,1,1,1,3,2,4,1,3,1,4,5,5,19,5,12,14,14,12,1,2,9,9,1,25,0,0,0,1,14,14,,,-2095.0,,,,,,,
288,1,1,1,3,4,5,1,3,1,4,5,5,9,16,12,14,14,12,1,2,9,9,10,4,0,0,0,1,14,14,,,,,-2060.0,-3070.0,,-3060.0,,
289,1,1,1,3,4,5,2,3,1,5,5,14,9,16,2,4,14,2,15,15,9,0,10,4,16,12,0,1,0,1,,,,,,,-1070.0,,,-4075.0
290,1,1,1,3,4,5,2,3,1,5,14,14,9,16,2,4,4,2,15,5,0,0,10,4,16,12,15,1,0,14,,,,,,,,,,
291,1,1,1,3,4,5,2,3,1,5,14,14,18,16,2,4,4,3,15,5,0,0,1,4,16,12,15,0,0,14,,,,,,,,,,
292,1,2,1,2,4,5,2,3,2,5,14,14,18,16,18,16,4,3,15,5,0,0,1,4,0,0,15,0,0,14,,-1070.0,,-6080.0,,,,,-1075.0,
293,2,2,1,2,4,1,2,3,2,1,14,4,18,6,18,16,15,3,5,19,0,11,1,13,0,0,4,0,16,0,-1070.0,,,,,-5080.0,,,,-5095.0
294,2,2,1,2,6,1,2,8,2,1,4,4,18,6,18,6,15,3,5,9,6,11,1,13,0,6,4,0,16,5,,,,,-4090.0,,,-2015.0,,
295,2,2,1,2,6,1,1,8,2,1,4,4,18,6,8,6,15,3,5,9,6,11,1,13,9,6,4,25,16,5,,,-2090.0,,,,-5075.0,,,
296,2,2,1,2,6,1,1,8,2,1,4,13,8,18,8,6,5,3,19,9,6,2,5,1,9,6,13,25,2,5,,,,,,,,,,
297,2,2,1,2,6,1,1,8,2,1,10,13,8,18,8,10,5,3,19,13,0,2,5,1,9,2,13,25,2,1,,,,,,,,,,
298,2,3,1,2,6,1,1,12,2,1,10,13,8,18,14,10,5,12,19,13,0,2,5,1,3,2,13,6,2,1,,-3065.0,,,,,,-34060.0,,
299,3,3,1,2,6,1,1,12,2,1,10,3,13,18,14,10,16,2,19,13,0,9,0,1,3,2,2,10,2,1,-2050.0,,,,,,,,-4095.0,
300,3,3,1,1,2,1,1,12,2,1,0,3,13,18,14,10,16,2,9,13,14,9,0,1,3,2,2,10,10,1,,,,-2090.0,-9070.0,,,,,
301,3,3,1,1,2,1,1,4,2,1,0,3,13,8,4,10,16,6,9,13,14,9,0,7,14,2,2,6,10,1,,,,,,,,-18030.0,,
302,3,3,1,1,2,1,3,4,2,1,0,10,13,8,4,10,16,6,9,13,14,2,0,7,14,2,2,18,10,1,,,,,,,-2080.0,,,
303,3,3,1,1,2,1,3,4,2,1,12,10,13,8,4,10,6,6,19,13,2,2,0,7,14,2,9,18,0,1,,,-1065.0,,,,,,,-1065.0
304,3,5,1,1,2,2,3,4,2,1,12,10,3,15,18,10,6,6,19,3,2,2,15,0,0,2,9,18,0,11,,-5050.0,,,,-3050.0,,,,
305,3,5,1,1,2,2,3,4,2,1,12,0,3,15,18,0,6,14,19,3,2,13,15,0,0,19,9,0,0,11,,,,,,,,,-1095.0,
306,1,5,1,1,2,2,3,4,2,1,12,0,3,15,18,0,15,14,9,3,2,13,15,0,0,19,0,0,2,11,-4060.0,,,,,,,,,
307,1,5,1,6,2,2,3,4,2,1,2,0,18,15,18,0,15,14,9,13,17,13,0,0,0,19,0,0,2,1,,,,-75.0,,,,,,
308,1,5,1,6,2,2,1,4,2,1,2,13,18,5,18,15,15,14,9,13,17,0,0,0,0,4,0,0,2,1,,,,,,,-2075.0,,,
309,1,3,1,6,2,2,1,4,2,1,2,13,18,5,18,15,5,14,11,13,17,0,0,0,0,4,12,0,0,1,,-4065.0,,,,,,,,
310,1,3,3,3,2,2,1,4,2,1,18,3,18,5,18,15,5,14,11,13,1,11,0,0,0,4,12,0,0,1,,,-90.0,-6025.0,,,,,,-1065.0
311,1,3,3,3,3,2,1,4,2,1,18,3,8,5,18,15,5,14,11,3,1,11,11,25,0,4,12,0,0,11,,,,,-1090.0,,,,,
312,1,3,3,3,3,3,1,4,1,1,18,3,8,5,8,15,16,14,11,3,1,11,11,25,5,4,1,0,0,11,,,,,,-5075.0,,,-2055.0,
313,1,3,3,3,3,3,1,1,1,1,18,12,8,5,8,5,16,14,1,3,1,2,11,25,5,9,1,0,15,11,,,,,,,,-4070.0,,
314,1,3,3,3,3,3,1,1,1,1,18,12,19,16,8,5,16,4,1,13,1,2,0,4,5,9,1,11,15,1,,,,,,,,,,
315,2,3,3,3,3,3,1,1,1,1,18,12,19,16,11,5,16,4,1,13,1,2,0,4,2,9,1,11,15,1,-1090.0,,,,,,,,,
316,2,3,2,3,1,3,1,1,1,4,8,12,19,16,11,14,16,4,16,13,10,2,0,4,2,0,1,11,0,1,,,-3095.0,,-5055.0,,-1080.0,,,-2065.0
317,2,3,2,3,1,5,1,1,1,4,8,12,9,16,1,14,6,13,16,3,10,2,8,4,10,0,12,2,0,15,,,,,,-3070.0,,,,
318,2,3,2,3,1,5,1,1,1,4,8,12,9,16,1,4,6,13,16,3,10,2,8,4,10,12,12,2,0,15,,-4060.0,,-7080.0,,,,,,
319,2,3,2,3,1,5,1,1,1,4,17,2,9,6,1,4,6,13,16,3,1,15,8,13,10,12,12,2,0,15,,,,,,,,,,
320,2,3,2,3,1,5,1,1,1,4,17,2,16,6,10,4,18,13,16,18,1,15,1,13,1,12,0,2,0,0,,,,,,,,,-1080.0,
321,1,3,2,3,1,5,1,1,1,1,17,2,16,6,10,16,18,13,6,18,1,15,1,13,1,0,0,2,13,0,-3085.0,,,,,,-1090.0,,,-3090.0
322,1,3,2,3,1,1,1,4,1,1,7,16,16,19,10,16,8,13,6,8,14,1,1,0,1,0,8,2,13,7,,,,,,-5080.0,,-2065.0,,
323,1,1,2,3,1,1,1,4,1,1,7,16,16,19,10,6,8,3,6,8,14,1,1,0,1,6,8,9,13,7,,-4080.0,-3080.0,,,,,,,
324,1,1,2,3,1,1,1,4,1,1,7,6,6,19,10,6,8,3,18,8,14,14,13,0,1,6,8,9,1,7,,,,,,,,,,
325,1,1,2,3,4,1,1,4,1,1,19,6,6,19,10,6,14,3,18,14,2,14,13,0,1,6,2,9,1,1,,,,,-1050.0,,,,,
326,1,1,2,2,4,1,1,4,1,1,19,6,6,19,0,10,14,12,18,14,2,14,13,0,2,2,2,0,1,1,,,,-2095.0,,,,-4060.0,,
327,0,1,2,2,4,1,1,4,1,1,19,19,19,9,0,10,14,2,18,14,2,1,0,8,2,2,2,8,1,1,-3095.0,,,,,,-3070.0,,,
328,0,1,2,2,4,1,1,4,1,1,9,19,19,9,1,10,4,2,18,14,10,1,0,8,1,2,12,8,1,1,,,,,,,,,-2090.0,-2070.0
329,0,1,2,2,3,1,1,4,1,1,9,19,19,9,1,10,4,2,8,4,10,1,0,8,1,2,12,8,8,6,,,,,-5005.0,,,,,
330,0,1,2,2,3,1,1,4,1,1,9,19,19,17,1,10,4,10,8,4,10,1,0,0,23,2,12,0,8,6,,,,,,,,,,
331,0,1,1,2,3,1,1,4,1,1,17,19,19,17,1,10,15,10,8,4,2,1,0,0,23,2,1,0,8,6,,-2095.0,-1095.0,,,,,,,
332,0,1,1,2,3,1,1,4,1,1,17,9,9,17,1,10,15,10,15,10,2,11,14,0,23,2,1,0,1,0,,,,,,,,,,
333,0,1,1,2,3,1,1,6,1,1,17,9,9,17,13,10,15,10,15,10,2,11,14,0,1,2,1,0,1,0,,,,,,-2050.0,,-4050.0,,
334,2,1,1,3,3,1,5,6,1,2,17,9,9,17,13,0,15,0,15,10,2,11,14,0,1,21,1,4,1,0,-2085.0,,,-2085.0,,,-2075.0,,,-50.0
335,2,1,1,3,3,1,5,6,1,2,7,19,19,7,13,0,5,0,15,0,8,1,4,4,1,21,1,4,1,15,,,,,,,,,,
336,2,1,1,3,3,1,5,6,1,2,7,19,19,7,13,0,5,0,15,0,8,1,4,4,1,21,1,4,1,15,,,,,,,,,,
