,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
64,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,21,12,11,13,18,13,23,13,9,8,,,,,,,,-16065.0,-35045.0,
65,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,21,12,11,13,18,13,23,22,19,8,,,,,,,,,,
66,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,11,12,11,13,8,13,13,22,19,8,,,-3055.0,,,,,,,-5040.0
67,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,12,21,13,8,13,13,11,19,21,,,,,,,,,,
68,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,12,21,13,8,13,13,11,9,21,,-3060.0,,-3065.0,,-4065.0,,,,
69,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,22,11,23,8,23,13,11,9,21,-14055.0,,,,-24040.0,,-4065.0,,,
70,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,1,21,22,11,23,18,23,23,11,9,12,,,,,,,,,,
71,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,1,21,12,11,13,18,13,23,11,9,12,,,,,,,,-7055.0,,
72,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,1,11,12,11,13,18,13,13,22,9,12,,,-4055.0,,,,,,,
73,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,1,11,12,21,13,8,13,13,22,9,12,,,,,,-15065.0,,,-25045.0,-25060.0
74,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,1,11,12,21,13,8,23,13,13,19,20,,-4060.0,,-2065.0,,,,,,
75,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,1,11,22,11,23,8,23,13,13,19,20,,,,,,,,,,
76,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,11,22,11,23,8,13,13,13,19,9,,,,,,,-3065.0,,,
77,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,11,12,11,13,8,13,23,13,9,9,-4055.0,,,,-3040.0,,,-5065.0,,
78,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,21,12,11,13,18,13,23,22,9,9,,,,,,,,,,
79,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,21,12,11,13,18,13,13,22,9,9,,,-3055.0,,,,,,,
80,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,12,21,13,18,13,13,11,9,9,,-4060.0,,,,-5065.0,,,,
81,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,22,21,13,8,23,13,11,9,9,,,,-23065.0,,,,,,-6045.0
82,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,22,11,23,8,23,13,11,9,20,,,,,,,,,-25045.0,
83,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,12,11,23,8,13,13,11,19,20,,,,,,,-4065.0,-7055.0,,
84,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,11,12,11,13,8,13,23,22,19,12,-4055.0,,,,-4040.0,,,,,
85,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,21,12,11,13,18,13,23,22,19,12,,,,,,,,,,
86,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,21,12,11,13,18,13,13,13,9,12,,,-13055.0,,,,,,,
87,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,11,12,21,13,18,13,13,13,9,12,,-4060.0,,,,,,,,-3060.0
88,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,11,22,21,13,8,13,13,13,9,20,,,,-2065.0,,-4065.0,,,,
89,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,11,22,11,23,8,23,13,13,9,20,,,,,,,-3065.0,-6065.0,-34045.0,
90,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,11,12,11,23,8,23,23,22,19,8,,,,,,,,,,
91,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,11,12,11,13,8,13,23,22,19,8,-3055.0,,,,-13040.0,,,,,
92,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,21,12,11,13,18,13,13,11,19,8,,,,,,,,,,
93,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,21,12,11,13,18,13,13,11,9,8,,,-14055.0,,,,,,,
94,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,12,21,13,18,13,13,11,9,8,,,,-3065.0,,,,,,-6040.0
95,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,12,21,23,8,13,13,11,9,21,,-4060.0,,,,-4065.0,,,,
96,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,22,11,23,8,23,13,11,9,21,,,,,,,-4065.0,,-25045.0,
97,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,11,22,11,13,8,23,23,11,19,13,,,,,,,,-7055.0,,
98,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,11,12,11,13,8,13,23,22,19,13,-3055.0,,,,-24040.0,,,,,
99,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,21,12,11,13,18,13,13,22,19,13,,,,,,,,,,
100,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,21,12,11,13,18,13,13,13,9,13,,,-4055.0,,,,,,,
101,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,11,12,21,13,18,13,13,13,9,13,,,,-3065.0,,-15065.0,,,,
102,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,11,12,21,23,8,23,13,13,9,13,,-4060.0,,,,,-4065.0,,,-4065.0
103,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,11,22,11,23,8,23,23,13,9,20,,,,,,,,,,
104,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,11,22,11,13,8,13,23,13,9,20,,,,,,,,,,
105,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,11,12,11,13,8,13,13,13,9,8,-14055.0,,,,-4040.0,,,-6065.0,-5045.0,
106,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,21,12,11,13,18,13,13,22,19,8,,,-3055.0,,,,,,,
107,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,21,12,21,13,18,13,13,22,19,8,,,,-3065.0,,-5065.0,,,,
108,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,12,21,23,18,23,13,11,19,8,,-4060.0,,,,,,,,
109,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,22,11,23,8,23,13,11,9,8,,,,,,,-4065.0,,,-6040.0
110,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,22,11,13,8,13,23,11,9,21,,,,,,,,,,
